Store ID;lat;long
2229;55.142092;61.375694
2230;55.155297;61.40821
2231;55.115339;61.34931
2232;55.237292;61.379605
2233;55.194934;61.342224
2234;55.124969;61.433866
2235;55.241566;61.378725
2236;55.121794;61.512161
2237;55.250986;61.402663
2238;55.170879;61.448502
2239;55.169887;61.421067
2240;55.184019;61.398418
2241;55.17487;61.314888
2242;55.188927;61.275474
2243;55.256959;61.391546
2244;55.140429;61.413893
2245;55.145514;61.380609
2246;55.179835;61.403148
2247;55.133584;61.428202
2248;55.158125;61.375987
2249;55.18055;61.305236
2250;55.12112;61.470896
2251;55.164798;61.295529
2252;55.128162;61.43364
2253;55.193883;61.480957
2254;55.103636;61.380663
2255;55.170236;61.462868
2256;55.153261;61.392643
2257;55.172421;61.431078
2258;55.170997;61.531708
2259;55.235122;61.298257
2260;55.234846;61.306297
2261;55.162729;61.293428
2262;55.109964;61.387631
2263;55.18328;61.332025
2264;55.182656;61.293524
2265;55.189144;61.28437
2266;55.17838;61.353801
2267;55.140462;61.441206
2268;55.18964;61.29126
2269;55.128844;61.378365
2270;55.113732;61.458093
2271;55.147382;61.37915
2272;56.800405;60.595441
2273;45.085398;38.984771
2274;45.11944;38.928793
2275;51.682269;39.123121
2276;45.068824;39.033277
2277;57.639506;39.961627
2278;45.026024;39.018933
2279;45.025408;39.070254
2280;56.753115;60.690329
2281;57.59823;39.877245
2282;56.834418;60.567104
2283;45.101798;38.941339
2284;45.054721;38.94966
2285;56.810552;60.513376
2286;45.023154;38.99189
2287;56.904852;60.570471
2288;45.064315;38.952653
2289;56.867118;60.583375
2290;57.641005;39.843512
2291;56.787328;60.525977
2292;56.754363;60.617145
2293;56.840016;60.691941
2294;45.0467;39.027236
2295;45.08788;39.00765
2296;45.056069;39.030572
2297;45.038562;39.108227
2298;45.064288;38.954183
2299;45.036652;38.917163
2300;56.804746;60.559746
2301;45.037175;38.97001
2302;45.057411;38.961624
2303;56.901126;60.614953
2304;45.017408;39.036292
2305;55.193731;61.481084
2306;55.169422;61.461901
2307;45.062496;39.00036
2308;57.65282;39.94463
2309;57.696405;39.770238
2310;57.637901;39.823549
2311;57.630012;39.849802
2312;56.884413;60.569807
2313;51.699261;39.231649
2314;45.023997;39.039538
2315;56.900137;60.611385
2316;45.038972;39.09576
2317;56.75891;60.81907
2318;57.69527;39.767889
2319;56.888061;60.610377
2320;55.144102;61.442356
2321;45.050117;38.98156
2322;56.895885;60.639048
2323;55.183959;61.399663
2324;51.681737;39.185821
2325;45.005633;39.07337
2326;55.172002;61.455772
2327;51.658461;39.193727
2328;51.669336;39.191041
2329;57.692824;39.773278
2330;51.643703;39.237427
2331;45.021673;39.017246
2332;56.781263;60.60928
2333;56.830737;60.545642
2334;55.141767;61.441169
2335;56.754212;60.702137
2336;56.848904;60.616836
2337;45.016425;39.04093
2338;45.059125;38.949725
2339;55.173182;61.454155
2340;45.065843;39.023863
2341;55.251013;61.403022
2342;51.701567;39.142141
2343;51.684642;39.262641
2344;55.19465;61.353516
2345;56.86173;60.645174
2346;55.249113;61.391736
2347;57.694739;39.766503
2348;55.192867;61.361468
2349;45.020597;39.010452
2350;45.059626;38.945805
2351;57.62596;39.873593
2352;56.906088;60.613105
2353;51.69629;39.18303
2354;45.024383;39.065972
2355;56.801343;60.567349
2356;45.055536;39.021295
2357;56.821555;60.569611
2358;51.652902;39.190995
2359;51.694379;39.269303
2360;45.019339;39.027577
2361;51.679413;39.132463
2362;56.792432;60.521465
2363;55.183506;61.455969
2364;51.654613;39.109618
2365;57.62376;39.885958
2366;45.002484;39.073448
2367;56.81737;60.564813
2368;45.054;38.984867
2369;45.006812;39.071913
2370;57.551373;39.933935
2371;51.655157;39.185841
2372;56.90291;60.612915
2373;57.701376;39.770256
2374;56.856026;60.653893
2375;45.0323;39.09488
2376;51.685119;39.186874
2377;45.015298;41.90627
2378;56.812711;60.603729
2379;56.800138;60.613589
2380;51.697348;39.271362
2381;51.714099;39.167123
2382;51.637342;39.173719
2383;51.679857;39.251828
2384;51.567414;39.124326
2385;51.655751;39.158045
2386;51.71657;39.175615
2387;51.674175;39.15548
2388;51.664081;39.203546
2389;51.659763;39.208695
2390;51.666537;39.202516
2391;51.657643;39.184323
2392;51.683283;39.079172
2393;51.706242;39.138238
2394;51.6905;39.183735
2395;51.696621;39.18299
2396;51.708189;39.173093
2397;51.638872;39.157096
2398;51.711045;39.167294
2399;51.672167;39.198692
2400;51.676879;39.213247
2401;51.703531;39.229487
2402;51.662984;39.205712
2403;51.697432;39.163799
2404;51.685974;39.184293
2405;51.706779;39.148346
2406;51.648287;39.147333
2407;51.647803;39.239446
2408;55.16691;61.521125
2409;55.175195;61.26049
2410;55.18812;61.285563
2411;55.208398;61.305288
2412;55.219042;61.295208
2413;55.170207;61.532396
2414;55.124665;61.364999
2415;55.150395;61.410903
2416;55.246286;61.377724
2417;55.115797;61.350775
2418;55.186152;61.332179
2419;55.151462;61.393823
2420;55.161063;61.418511
2421;55.252044;61.380025
2422;55.110163;61.388101
2423;55.157039;61.388798
2424;55.145313;61.383818
2425;55.174937;61.451001
2426;55.170603;61.461393
2427;55.124664;61.364674
2428;55.067682;61.395813
2429;55.141047;61.433905
2430;55.251587;61.391756
2431;55.143261;61.442981
2432;55.172333;61.528464
2433;55.156698;61.381203
2434;55.156425;61.413711
2435;55.174701;61.309178
2436;55.194194;61.323077
2437;55.155288;61.408124
2438;55.189521;61.300753
2439;55.121931;61.506536
2440;55.194287;61.348441
2441;55.143975;61.39062
2442;55.072725;61.390561
2443;55.140641;61.423332
2444;55.166855;61.521029
2445;55.174063;61.55078
2446;55.120674;61.470956
2447;55.242159;61.381167
2448;55.09834;61.482278
2449;55.178598;61.399802
2450;55.188892;61.276725
2451;55.139666;61.398413
2452;55.117662;61.434955
2453;55.184099;61.401349
2454;55.189623;61.318589
2455;55.152033;61.371183
2456;55.170354;61.421042
2457;55.179658;61.29708
2458;55.115682;61.468798
2459;55.207665;61.283193
2460;55.132025;61.45166
2461;55.171939;61.281226
2462;55.108095;61.480731
2463;55.132583;61.432286
2464;55.194624;61.320619
2465;55.243207;61.386446
2466;55.189665;61.293757
2467;55.167127;61.44585
2468;55.123831;61.434138
2469;55.194626;61.353709
2470;55.150423;61.390133
2471;55.193519;61.299279
2472;55.208345;61.306579
2473;55.264557;61.397148
2474;55.179689;61.387665
2475;55.183818;61.457422
2476;55.163433;61.419038
2477;55.208751;61.296784
2478;55.181678;61.43419
2479;55.192415;61.288864
2480;55.147238;61.379593
2481;55.177802;61.346587
2482;55.129751;61.434381
2483;55.183214;61.303491
2484;55.175739;61.260522
2485;55.176123;61.294655
2486;55.184301;61.390014
2487;55.250458;61.402243
2488;55.242027;61.378898
2489;55.17248;61.416986
2490;55.258584;61.386139
2491;55.237932;61.380206
2492;55.264298;61.402192
2493;55.202573;61.285094
2494;55.198061;61.332975
2495;55.1788;61.324589
2496;55.235082;61.299768
2497;55.136403;61.448907
2498;55.171342;61.450475
2499;55.187372;61.287663
2500;45.022048;41.95426
2501;45.019471;41.920399
2502;45.032429;42.014085
2503;45.025047;41.968433
2504;45.039078;41.957028
2505;56.852534;60.569619
2506;56.834855;60.565456
2507;56.901948;60.604782
2508;56.75471;60.617176
2509;56.803986;60.577915
2510;56.897543;60.578255
2511;56.882419;60.614145
2512;51.654561;39.109333
2513;51.673925;39.155271
2514;51.64958;39.174517
2515;56.835787;60.553407
2516;51.655364;39.187099
2517;56.8103;60.623072
2518;56.896628;60.60641
2519;51.649641;39.16223
2520;55.141906;61.442406
2521;56.768953;60.613683
2522;51.641497;39.266477
2523;56.86896;60.554545
2524;51.663135;39.195302
2525;51.661322;39.277698
2526;51.707162;39.173938
2527;56.744319;60.612539
2528;51.712071;39.167993
2529;55.132618;61.432594
2530;56.902465;60.624115
2531;51.651303;39.141957
2532;56.817271;60.564287
2533;51.672263;39.155335
2534;56.896637;60.625393
2535;51.660308;39.15348
2536;51.696046;39.181906
2537;56.830513;60.636752
2538;56.86136;60.646811
2539;56.775178;60.606791
2540;56.792768;60.629069
2541;56.782437;60.609102
2542;55.17837;61.341368
2543;51.602798;39.237989
2544;56.8415;60.678071
2545;51.704919;39.148419
2546;56.854169;60.635721
2547;56.8616;60.644062
2548;55.185639;61.400087
2549;51.70873;39.149486
2550;55.194627;61.309841
2551;51.695432;39.269891
2552;56.866698;60.531938
2553;51.68285;39.084276
2554;56.80531;60.558939
2555;51.68923;39.26024
2556;55.145514;61.380609
2557;55.139377;61.439574
2558;51.643094;39.237671
2559;51.719935;39.271739
2560;56.797902;60.579625
2561;55.17915;61.45612
2562;51.689319;39.28058
2563;51.683699;39.195601
2564;55.139378;61.413296
2565;51.635035;39.273596
2566;56.856687;60.652733
2567;55.16732;61.52278
2568;51.611433;39.237078
2569;51.651529;39.134747
2570;55.182656;61.293524
2571;51.671013;39.252878
2572;56.778845;60.547908
2573;51.639366;39.235127
2574;56.797998;60.579059
2575;55.166327;61.459403
2576;56.792682;60.622139
2577;51.562592;39.117107
2578;56.834758;60.680397
2579;56.796024;60.627797
2580;51.740784;39.311304
2581;56.856392;60.633211
2582;55.184947;61.433381
2583;51.654501;39.120187
2584;56.795185;60.569586
2585;56.793513;60.6346
2586;56.868896;60.555216
2587;56.8356;60.634613
2588;56.837243;60.553748
2589;56.849913;60.596736
2590;57.642128;39.882624
2591;57.634082;39.845513
2592;57.567445;39.92868
2593;57.678677;39.789962
2594;55.176422;61.448773
2595;55.194664;61.480329
2596;55.1157;61.3875
2597;55.191264;61.466199
2598;55.122508;61.364296
2599;45.032736;39.001347
2600;55.16417;61.301109
2601;45.062397;38.999416
2602;45.054689;39.01545
2603;45.062488;39.000735
2604;45.061768;38.988403
2605;45.071293;39.010928
2606;45.075218;39.015863
2607;55.144417;61.414057
2608;45.073452;39.022139
2609;45.032577;39.002259
2610;45.065853;38.947499
2611;45.052044;39.019232
2612;45.053272;39.019715
2613;55.139378;61.413296
2614;55.160571;61.404395
2615;55.133865;61.439052
2616;55.110047;61.387986
2617;55.16997;61.531655
2618;55.140641;61.423332
2619;51.678954;39.124006
2620;55.133895;61.438828
2621;55.125073;61.433837
2622;55.143595;61.443137
2623;55.132268;61.428641
2624;55.133477;61.427611
2625;55.140641;61.423332
2626;55.138992;61.443049
2627;56.809407;60.616106
2628;55.15552;61.444987
2629;55.141691;61.376404
2630;55.1503;61.3981
2631;55.196861;61.40948
2632;56.834878;60.59199
2633;56.798694;60.572739
2634;56.83929;60.620269
2635;56.820177;60.542963
2636;56.90725;60.621595
2637;56.909131;60.594145
2638;56.896038;60.639521
2639;56.790592;60.517896
2640;56.787867;60.517034
2641;56.864229;60.6339
2642;56.854557;60.638654
2643;56.895357;60.605506
2644;56.831063;60.640243
2645;56.903084;60.584001
2646;56.807666;60.604847
2647;56.831836;60.537611
2648;56.797751;60.635123
2649;56.796065;60.515777
2650;56.842036;60.617287
2651;56.884068;60.57135
2652;56.855899;60.628973
2653;56.832556;60.567064
2654;56.808644;60.600804
2655;56.857148;60.566436
2656;56.780694;60.5488
2657;56.853638;60.644122
2658;45.037641;38.993375
2659;45.137826;38.998391
2660;45.044078;38.931738
2661;45.059768;38.94491
2662;45.064606;41.928324
2663;45.024731;38.969492
2664;45.064322;39.184992
2665;51.658279;39.192265
2666;45.058266;41.922899
2667;45.00319;41.915118
2668;51.683519;39.264622
2669;51.623515;39.077425
2670;55.11118;61.387526
2671;55.17561;61.289185
2672;55.191565;61.384412
2673;55.189512;61.290949
2674;55.241479;61.384488
2675;55.194077;61.332349
2676;55.144298;61.443374
2677;55.194682;61.34188
2678;55.150787;61.410525
2679;45.027951;39.057094
2680;57.628468;39.861423
2681;55.1637;61.419
2682;45.1436;38.997055
2683;56.773244;60.59944
2684;45.0972;38.977
2685;51.598667;39.250277
2686;45.032055;39.094182
2687;45.037446;38.917527
2688;57.677544;39.785665
2689;57.571655;39.860222
2690;55.248988;61.400375
2691;45.042905;39.110214
2692;57.649826;39.950547
2693;45.028998;38.907266
2694;55.166322;61.454644
2695;45.032145;38.91201
2696;56.798029;60.56016
2697;55.181981;61.291712
2698;57.624435;39.889171
2699;56.849805;60.553266
2700;55.185431;61.433159
2701;45.034485;39.059592
2702;56.829839;60.637827
2703;55.192282;61.376249
2704;51.618619;39.249049
2705;45.006153;39.071432
2706;45.018949;39.041933
2707;57.606641;39.820751
2708;45.033426;41.965198
2709;55.2423;61.3781
2710;55.145342;61.42612
2711;57.687337;39.788162
2712;45.039077;39.096747
2713;45.04276;41.994746
2714;51.71758;39.172397
2715;55.105923;61.386366
2716;55.166271;61.414423
2717;45.062766;38.920353
2718;51.707885;39.174264
2719;55.140245;61.423354
2720;51.6966;39.182
2721;57.637333;39.83794
2722;55.2292;61.3695
2723;45.000528;39.078821
2724;51.612074;39.260566
2725;56.835732;60.553361
2726;45.061548;41.922937
2727;57.685602;39.802164
2728;45.062192;39.002296
2729;55.13313;61.432478
2730;55.172596;61.39826
2731;56.76993;60.542951
2732;55.220077;61.295085
2733;45.042263;38.935886
2734;57.5722;39.926
2735;51.6827;39.1233
2736;56.885459;60.562617
2737;56.866663;60.53278
2738;57.721683;39.824551
2739;57.653765;39.941107
2740;57.68547;39.768713
2741;51.688968;39.260189
2742;51.702583;39.163079
2743;55.128161;61.433632
2744;55.191783;61.322277
2745;55.164076;61.301041
2746;55.133884;61.425617
2747;55.252389;61.387932
2748;55.152133;61.41535
2749;45.053051;39.032729
2750;45.064231;38.95424
2751;45.14193;38.993064
2752;56.802119;60.602581
2753;56.849388;60.665123
2754;51.64079;39.158428
2755;56.835161;60.596862
2756;56.828526;60.590899
2757;56.802337;60.602785
2758;56.861986;60.651121
2759;56.833126;60.589086
2760;56.830955;60.683617
2761;56.802619;60.569176
2762;56.794473;60.507496
2763;45.012977;41.916575
2764;45.03727;41.917487
2765;45.033517;41.965778
2766;56.793504;60.519582
2767;56.903873;60.598193
2768;56.816833;60.562575
2769;56.853238;60.654616
2770;56.852381;60.640576
2771;56.831851;60.545597
2772;45.0268;38.9747
2773;45.037421;41.97244
2774;51.661398;39.184291
2775;45.055931;39.022273
2776;45.041538;41.949846
2777;56.884279;60.639078
2778;55.180225;61.296992
2779;45.056446;38.983165
2780;45.008352;39.080326
2781;45.015212;39.045576
2782;45.027959;41.937145
2783;45.043683;38.954859
2784;45.039491;41.945693
2785;45.037323;41.95094
2786;55.110218;61.388061
2787;57.5754;39.8655
2788;56.855947;60.590458
2789;45.028995;39.122003
2790;57.637401;39.8404
2791;45.010823;38.959818
2792;45.017258;38.974398
2793;44.9935;41.9257
2794;45.011201;38.959857
2795;57.693119;39.802346
2796;55.194898;61.343201
2797;55.192358;61.391765
2798;45.050861;41.984361
2799;45.050861;41.984361
2800;55.180739;61.340935
2801;55.189564;61.31847
2802;56.812085;60.547215
2803;51.747113;39.338364
2804;56.832915;60.552065
2805;45.097304;38.976839
2806;51.708197;39.273183
2807;45.014056;39.050421
2808;45.031752;39.09241
2809;51.611921;39.236931
2810;51.559951;39.112945
2811;56.889761;60.614295
2812;56.78874;60.649751
2813;45.04263;41.999917
2814;55.180014;61.435598
2815;55.245371;61.404545
2816;55.236994;61.379975
2817;45.04415;38.949757
2818;55.140599;61.375583
2819;45.00936;41.923578
2820;55.149625;61.386021
2821;55.18658;61.333405
2822;55.178802;61.315769
2823;55.244129;61.387676
2824;55.194944;61.341413
2825;55.177374;61.458983
2826;51.692106;39.132571
2827;45.062999;39.002325
2828;55.175747;61.400798
2829;55.250079;61.378393
2830;45.13069;38.970602
2831;55.135107;61.438958
2832;55.181407;61.306646
2833;57.584217;39.838675
2834;55.258653;61.391698
2835;55.246208;61.388068
2836;55.138611;61.450084
2837;55.264306;61.389564
2838;55.179332;61.293891
2839;55.199037;61.313798
2840;55.241419;61.37863
2841;51.704;39.1324
2842;51.6626;39.1961
2843;51.709;39.15
2844;51.664433;39.187592
2845;55.189917;61.331299
2846;45.040202;39.126161
2847;51.710651;39.159434
2848;45.011854;39.027686
2849;55.188438;61.386994
2850;45.008752;41.923063
2851;56.855563;60.629117
2852;51.673074;39.185121
2853;51.713713;39.223375
2854;55.184791;61.391245
2855;56.813441;60.565811
2856;45.018937;39.029099
2857;51.633788;39.26514
2858;45.097189;38.97671
2859;45.097508;38.977063
2860;55.140228;61.442109
2861;56.75923;60.819252
2862;55.131606;61.434144
2863;51.6551;39.104311
2864;56.828347;60.631155
2865;45.064168;41.93188
2866;55.157366;61.376586
2867;45.05926;38.926342
2868;57.5899;39.89743
2869;45.035518;38.970807
2870;45.097357;38.976734
2871;55.132623;61.433607
2872;56.89484;60.638262
2873;55.143077;61.395117
2874;56.886626;60.58586
2875;45.060868;39.022057
2876;55.193449;61.361615
2877;45.047692;42.011046
2878;57.571292;39.860239
2879;57.624499;39.857333
2880;57.595649;39.868853
2881;45.097915;38.995918
2882;55.145315;61.43537
2883;51.706063;39.148772
2884;57.63596;39.867879
2885;45.097664;38.976666
2886;55.257604;61.402732
2887;55.142052;61.41186
2888;57.596545;39.872095
2889;51.690141;39.279869
2890;57.677133;39.777712
2891;57.657519;39.950481
2892;57.566622;39.929609
2893;45.057925;38.988936
2894;45.046302;38.993275
2895;57.69356;39.772775
2896;57.701533;39.770571
2897;57.721031;39.825497
2898;57.608102;39.972385
2899;45.023148;38.965826
2900;57.584965;39.833675
2901;55.172012;61.416507
2902;57.680134;39.777836
2903;45.000919;38.96207
2904;45.026911;39.10672
2905;56.823784;60.712813
2906;45.058019;39.017516
2907;57.630573;39.851371
2908;51.678462;39.284056
2909;55.199238;61.318125
2910;56.83688;60.685761
2911;56.889666;60.570873
2912;57.552134;39.933024
2913;45.01563;39.065455
2914;56.88357;60.50675
2915;55.188344;61.333356
2916;57.591576;39.867212
2917;55.113652;61.34645
2918;57.640448;39.876595
2919;51.634287;39.187407
2920;45.071626;41.996892
2921;55.186744;61.437923
2922;55.187224;61.393952
2923;45.065702;39.022619
2924;55.184179;61.379353
2925;56.912782;60.599845
2926;57.551398;39.935247
2927;55.268133;61.394992
2928;45.04974;38.994284
2929;45.02397;38.98108
2930;57.608108;39.946638
2931;45.101766;38.980687
2932;45.138256;38.997847
2933;51.71269;39.160097
2934;56.896942;60.625766
2935;45.055341;39.018995
2936;57.683621;39.787133
2937;56.900829;60.612942
2938;55.166106;61.459433
2939;45.102085;38.976867
2940;55.193409;61.319209
2941;56.768412;60.613511
2942;57.623966;39.848124
2943;45.004218;41.916196
2944;55.177417;61.305257
2945;55.108181;61.480617
2946;45.007214;41.923342
2947;51.686384;39.256829
2948;57.679181;39.776664
2949;57.698346;39.75773
2950;57.573288;39.925182
2951;56.8226;60.5052
2952;45.043744;38.951839
2953;44.989559;41.935169
2954;45.067724;41.940308
2955;51.655957;39.189181
2956;55.185937;61.297145
2957;55.164085;61.29793
2958;55.174905;61.391095
2959;56.834683;60.677226
2960;51.687888;39.279245
2961;51.651746;39.141432
2962;57.642936;39.957603
2963;51.646195;39.197384
2964;45.036735;38.932553
2965;57.630751;39.862929
2966;55.183959;61.400585
2967;45.003313;41.919021
2968;45.015792;41.902994
2969;55.121419;61.434336
2970;45.060692;41.931971
2971;55.187877;61.295743
2972;55.164177;61.298381
2973;56.854156;60.557742
2974;55.16191;61.44789
2975;45.011287;41.916469
2976;55.174625;61.400217
2977;45.059032;38.953325
2978;45.058498;38.92769
2979;57.607647;39.822468
2980;55.245722;61.403406
2981;56.780632;60.609531
2982;55.178362;61.459825
2983;55.178466;61.399807
2984;45.010543;39.067533
2985;55.178327;61.448574
2986;45.012708;41.914794
2987;56.867903;60.529067
2988;56.802208;60.599136
2989;55.264561;61.399278
2990;56.815646;60.611812
2991;56.815698;60.611461
2992;56.775234;60.600012
2993;45.060573;38.961778
2994;55.040045;61.370297
2995;45.003268;41.919836
2996;56.82404;60.511266
2997;57.685705;39.803934
2998;55.163512;61.414266
2999;55.180871;61.333138
3000;45.034;39.0501
3001;55.141716;61.441315
3002;55.246561;61.397237
3003;57.681646;39.794119
3004;45.035086;38.970715
3005;51.646901;39.238706
3006;51.700391;39.147964
3007;55.258214;61.389778
3008;55.109201;61.4755
3009;55.117588;61.464716
3010;56.782473;60.608381
3011;51.657299;39.159055
3012;45.06079;41.922787
3013;45.126194;38.970215
3014;45.009712;41.923399
3015;45.002817;39.080323
3016;44.998963;41.915553
3017;55.121408;61.505192
3018;57.693241;39.762528
3019;45.02149;39.01492
3020;45.002943;39.0802
3021;57.650194;39.944758
3022;57.680194;39.780927
3023;57.629906;39.85798
3024;55.188197;61.275441
3025;56.807;60.6116
3026;57.6524;39.935578
3027;45.022917;38.987172
3028;45.037301;39.126257
3029;45.022161;39.042437
3030;57.68289;39.766151
3031;56.781959;60.604934
3032;56.853075;60.550346
3033;45.072664;41.991227
3034;56.913531;60.612402
3035;45.028922;39.041516
3036;45.03755;41.914784
3037;45.060325;41.930815
3038;55.249201;61.400893
3039;55.253227;61.380195
3040;56.760869;60.701984
3041;56.824252;60.700096
3042;57.729826;39.81245
3043;45.005354;41.922407
3044;55.174677;61.486675
3045;56.829648;60.560718
3046;57.654799;39.949031
3047;51.668754;39.196206
3048;45.002272;41.921371
3049;57.673597;39.776287
3050;55.1865;61.436701
3051;45.023273;41.932154
3052;55.119128;61.434641
3053;55.194877;61.302803
3054;45.087162;39.012556
3055;45.011287;41.916469
3056;45.048148;39.018125
3057;55.118469;61.463468
3058;57.638466;39.8137
3059;56.863487;60.630316
3060;57.571921;39.929944
3061;55.113766;61.457671
3062;55.194911;61.332059
3063;55.131822;61.428337
3064;51.687848;39.279202
3065;57.583512;39.825941
3066;45.032097;38.917468
3067;55.176196;61.428309
3068;56.904125;60.600559
3069;45.066731;41.939707
3070;56.813709;60.565091
3071;55.177232;61.457207
3072;45.011204;39.012346
3073;51.669485;39.192648
3074;55.172771;61.293473
3075;55.145994;61.444605
3076;45.004668;41.92584
3077;55.183366;61.454561
3078;45.038281;41.935727
3079;57.585732;39.843912
3080;55.157767;61.390821
3081;51.717733;39.268391
3082;51.686926;39.190106
3083;45.036154;39.09982
3084;55.170152;61.452045
3085;57.653613;39.941413
3086;45.015651;41.924375
3087;45.066951;41.941144
3088;56.845575;60.660638
3089;45.01428;41.909211
3090;57.652401;39.957431
3091;56.873016;60.515007
3092;57.641052;39.783554
3093;45.005308;39.071212
3094;45.027133;39.105736
3095;57.687725;39.762524
3096;45.041148;41.985647
3097;55.154606;61.300111
3098;45.015735;39.073318
3099;57.649389;39.948982
3100;45.059911;41.93122
3101;44.996071;41.914212
3102;45.065665;39.023659
3103;57.633964;39.851587
3104;51.655173;39.1871
3105;55.15057;61.410738
3106;57.679688;39.796507
3107;55.172344;61.416479
3108;55.182443;61.331308
3109;45.098413;38.975567
3110;57.685748;39.765157
3111;55.252591;61.402931
3112;56.792318;60.630659
3113;57.694737;39.780408
3114;57.576844;39.856674
3115;55.252526;61.403616
3116;55.105045;61.385546
3117;45.01962;41.930682
3118;51.688655;39.267342
3119;56.908167;60.59921
3120;45.067019;38.958914
3121;45.074051;41.939492
3122;55.241926;61.383087
3123;45.001125;41.921042
3124;45.060768;41.933495
3125;57.635035;39.865637
3126;55.188729;61.276256
3127;55.175721;61.438352
3128;56.816062;60.620183
3129;55.143542;61.400276
3130;55.190089;61.303244
3131;56.881382;60.516745
3132;56.840316;60.646804
3133;55.156174;61.416616
3134;56.861766;60.644515
3135;55.170354;61.443869
3136;56.832356;60.582588
3137;45.086131;39.003746
3138;55.145759;61.44408
3139;55.254712;61.379944
3140;55.169475;61.533164
3141;45.024805;38.965781
3142;45.032216;38.968024
3143;55.115908;61.351728
3144;45.024896;39.108247
3145;45.021225;38.960255
3146;45.05655;39.02591
3147;45.013939;39.074537
3148;45.006412;41.914119
3149;57.724623;39.82832
3150;45.034073;41.936933
3151;56.854568;60.638703
3152;45.066732;41.939845
3153;45.078711;38.977896
3154;45.063235;41.927096
3155;51.643116;39.274088
3156;56.829119;60.545279
3157;45.004961;41.920746
3158;45.026878;39.1062
3159;51.697712;39.273038
3160;56.829157;60.645252
3161;55.160358;61.297208
3162;45.074926;38.972974
3163;45.004779;41.919651
3164;45.027234;38.969237
3165;57.584102;39.856561
3166;45.04789;42.011196
3167;51.703034;39.183261
3168;51.639169;39.234742
3169;56.902945;60.635052
3170;45.006027;41.921217
3171;45.016943;41.902559
3172;45.03691;38.925258
3173;45.021817;41.952474
3174;45.009773;41.915267
3175;55.183731;61.391763
3176;45.023857;39.09273
3177;45.069475;41.98657
3178;51.72853;39.202749
3179;45.036512;41.966572
3180;51.671082;39.1858
3181;45.062818;38.954786
3182;56.794465;60.633561
3183;57.654553;39.943504
3184;45.06655;41.949792
3185;51.658081;39.103904
3186;55.178016;61.448964
3187;55.18434;61.385134
3188;55.17818;61.356367
3189;57.637538;39.869642
3190;57.629018;39.87841
3191;57.621758;39.868829
3192;55.184343;61.384095
3193;55.178209;61.348267
3194;55.195072;61.343887
3195;56.822701;60.542465
3196;45.001508;41.916731
3197;57.580653;39.912783
3198;51.698854;39.190477
3199;51.725384;39.161778
3200;45.008498;39.032847
3201;45.010607;39.120576
3202;45.015431;39.044995
3203;45.017431;41.902902
3204;51.63769;39.234195
3205;56.796751;60.578887
3206;51.68765;39.279106
3207;45.021896;38.990746
3208;55.184399;61.334586
3209;45.13726;38.996777
3210;55.185385;61.331392
3211;56.800599;60.572694
3212;56.861878;60.634899
3213;55.247617;61.385626
3214;55.124403;61.365191
3215;55.166781;61.468376
3216;45.031;39.04637
3217;57.687771;39.777187
3218;51.712684;39.187009
3219;45.035655;39.005719
3220;45.028181;41.974555
3221;45.100277;38.970583
3222;45.056951;41.931992
3223;55.185425;61.400277
3224;45.051953;38.953115
3225;45.040936;41.955469
3226;55.182199;61.306765
3227;55.158419;61.375346
3228;45.1105;39.013053
3229;55.140341;61.380237
3230;45.007608;39.080321
3231;45.051074;39.003149
3232;57.621425;39.847364
3233;45.02849;39.003766
3234;56.785819;60.605274
3235;45.036906;42.006665
3236;56.904774;60.598964
3237;56.829204;60.67351
3238;56.836475;60.616046
3239;55.28821;61.512132
3240;55.156086;61.375547
3241;57.638331;39.822009
3242;45.060482;41.933924
3243;51.598474;39.257905
3244;55.287865;61.512172
3245;51.684743;39.127378
3246;45.01361;41.906314
3247;55.150736;61.38014
3248;45.042381;41.951971
3249;56.810053;60.621672
3250;56.8314;60.624121
3251;56.754828;60.698977
3252;45.032818;39.121195
3253;55.257636;61.40122
3254;55.19449;61.362297
3255;57.621342;39.860785
3256;45.064106;41.948998
3257;55.192039;61.279229
3258;55.150408;61.416901
3259;51.661139;39.153854
3260;45.046978;39.014506
3261;55.192581;61.281848
3262;55.155557;61.407283
3263;55.191124;61.34725
3264;56.861941;60.624573
3265;51.689185;39.259541
3266;57.626031;39.86323
3267;55.190429;61.295459
3268;45.072611;41.938688
3269;55.261835;61.403514
3270;55.193997;61.305098
3271;45.060078;38.947663
3272;55.033581;61.372682
3273;55.187994;61.399409
3274;45.068846;39.027048
3275;55.150218;61.39012
3276;45.013884;39.072925
3277;56.913165;60.614337
3278;57.576776;39.843122
3279;45.051634;41.992672
3280;55.173046;61.472025
3281;55.174962;61.30332
3282;55.246355;61.404143
3283;45.059434;41.930963
3284;56.872921;60.515582
3285;57.693745;39.792129
3286;51.666012;39.191979
3287;55.115249;61.465627
3288;45.037843;39.085301
3289;51.654047;39.148204
3290;55.121802;61.505437
3291;55.103818;61.488525
3292;56.854605;60.603945
3293;55.186942;61.394115
3294;55.194845;61.319466
3295;57.68249;39.795935
3296;51.662487;39.206193
3297;56.895911;60.639204
3298;45.032362;39.120991
3299;51.661534;39.279782
3300;57.576659;39.863576
3301;51.674722;39.14925
3302;51.597575;39.240002
3303;57.679215;39.781821
3304;57.68888;39.762436
3305;51.633545;39.26651
